"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sucla2",1.76599600338789e-11,0.285403729056312,0.349,0.241,2.94709413045371e-07
"Babam1",1.01313904588772e-12,0.284552007633078,0.35,0.237,1.69072643977743e-08
"Ndufs4",5.63900446701822e-06,0.284364831943648,0.497,0.445,0.0941037065456
"Rock1",5.74459788841706e-09,0.28404161946136,0.432,0.337,9.58658495619038e-05
"Tor1a",1.92156062905999e-20,0.283951990470009,0.273,0.143,3.2067003777753e-16
"Ppp1cc",1.21843975056634e-11,0.283944155251201,0.52,0.415,2.03333225574511e-07
"Gm10020",3.77626568207299e-14,0.283888466151439,0.38,0.257,6.3018321702434e-10
"Ankrd13c",1.61297314175795e-05,0.283751573375924,0.261,0.197,0.269172957896568
"Zfp644",1.16403416061005e-14,0.283408413657895,0.304,0.185,1.94254020722606e-10
"Chd2",4.97882715530252e-06,0.283351208053848,0.276,0.206,0.0830866675676885
"Tm9sf2",5.96877135034453e-07,0.283316898708389,0.443,0.373,0.00996068562945496
"Sys1",1.54806331300856e-08,0.283206226749301,0.502,0.418,0.000258340805674869
"Rassf7",7.37648742372477e-11,0.283151197000679,0.356,0.253,1.23098822127119e-06
"Slc38a10",1.59590813035587e-11,0.28280360771427,0.284,0.182,2.66325148793788e-07
"Carnmt1",7.93078677691205e-20,0.282723098588095,0.281,0.151,1.32348969733108e-15
"Rragc",2.30497375983625e-18,0.282553690000899,0.329,0.193,3.84654021041474e-14
"Pigp",1.43886293532892e-07,0.282538613420702,0.389,0.312,0.00240117446647691
"Taf11",4.72568073060705e-16,0.282523941401509,0.261,0.148,7.88621600323705e-12
"Emd",4.91898491335302e-12,0.282420586955739,0.485,0.371,8.20880202340352e-08
"Ncaph2",1.16217788212795e-14,0.282206314878275,0.358,0.234,1.93944244969512e-10
"Mapkap1",4.34978253585219e-18,0.282156349032287,0.261,0.139,7.25891709583014e-14
"Trappc5",1.12714740001823e-10,0.281461025519921,0.312,0.211,1.88098358115043e-06
"Calu",3.2008411809157e-13,0.281388411923011,0.302,0.195,5.34156376271212e-09
"S100a1",0.0779240208507214,0.281318934751008,0.614,0.642,1
"Cox7a2l",2.14844532298279e-05,0.281313680495873,0.735,0.753,0.358532555499367
"Tmbim6",2.19469574944082e-15,0.281313318578019,0.91,0.956,3.66250826666685e-11
"Wapl",8.2009288277138e-13,0.281281161098668,0.356,0.245,1.36857100276888e-08
"Nfe2l2",6.2576675567054e-06,0.281202472092236,0.731,0.706,0.1044279561863
"Blcap",3.28768811273237e-09,0.280847895013035,0.295,0.211,5.48649392252778e-05
"Snapin",2.00930865644096e-22,0.280690757674938,0.293,0.153,3.35313428586868e-18
"Letm1",1.27732067399862e-12,0.280361929598098,0.346,0.234,2.1315927407689e-08
"Bre",1.80417072416236e-12,0.280200332686905,0.316,0.211,3.01080010448215e-08
"E2f4",1.93940413573646e-14,0.27997025128738,0.273,0.162,3.236477621717e-10
"Rsu1",4.11216635535456e-06,0.279078349387386,0.332,0.262,0.0686238321381569
"Bclaf1",1.51916009204127e-13,0.278953689415886,0.335,0.22,2.53517436159848e-09
"Ube2i",1.18917911756196e-06,0.278908166479161,0.747,0.719,0.019845021113874
"Cbx1",1.36297274150116e-07,0.278615488789911,0.461,0.369,0.00227452891101714
"Triap1",1.19431139234529e-09,0.278546188034859,0.293,0.202,1.99306685154581e-05
"Snrnp70",5.66289129357279e-09,0.27836561679599,0.495,0.402,9.45023299071427e-05
"Fam133b",2.2372316032203e-12,0.278289931369086,0.276,0.172,3.73349209945403e-08
"Ptpn11",1.78741979796471e-15,0.278183540915344,0.255,0.146,2.98284615884351e-11
"Cadm1",7.81880849572031e-05,0.278138712396405,0.688,0.694,1
"Ptbp3",8.33272739106828e-08,0.278096572319662,0.375,0.29,0.00139056554702147
"Dctpp1",1.60070618998702e-15,0.277971694805358,0.264,0.154,2.67125848985033e-11
"1110008P14Rik",1.28697185464223e-05,0.277825010500182,0.534,0.492,0.214769863102695
"Rap1b",3.08963637233005e-07,0.277814834368665,0.625,0.582,0.0051559851781444
"M6pr",7.4657833327133e-11,0.277703264601629,0.455,0.354,1.2458899225632e-06
"Gpx4",2.17620389362669e-07,0.277570956690948,0.934,0.952,0.00363164905768422
"March7",1.248589335703e-08,0.277555835277362,0.448,0.357,0.000208364588342117
"Mrpl55",2.12579320662714e-13,0.277434944403798,0.349,0.236,3.54752370321938e-09
"Gnl1",3.84486192402844e-18,0.276979803117103,0.284,0.157,6.41630557881867e-14
"Fbxl3",9.38163065748906e-09,0.27677648162763,0.256,0.172,0.000156560652412178
"Vps72",3.53176847438964e-17,0.276703872272986,0.321,0.19,5.89381523006144e-13
"Smc1a",1.08034812024862e-11,0.276640149930546,0.318,0.213,1.8028849430709e-07
"Ubl7",5.8417079426972e-15,0.27628187635155,0.312,0.192,9.74864221477309e-11
"Cyc1",8.29508501354849e-11,0.276015600346594,0.647,0.558,1.38428378706097e-06
"Dnajc1",1.51036920146526e-14,0.275995792057195,0.315,0.198,2.52050412340523e-10
"Tpgs1",7.74778463475538e-12,0.275584796444759,0.381,0.273,1.29295029984798e-07
"Cyb561",2.96756819568205e-07,0.275551198018578,0.333,0.258,0.0049522778049542
"Ddb1",2.20620493301494e-11,0.275341747243017,0.448,0.338,3.68171479221533e-07
"Uba5",8.88477650145325e-14,0.274712150369677,0.267,0.161,1.48269150256252e-09
"Sp3os",3.68107348363395e-06,0.274633923242467,0.298,0.233,0.0614297542948834
"Syne2",4.02021546155186e-09,0.27445461010382,0.295,0.204,6.70893556223775e-05
"Kctd10",5.39408176059191e-07,0.274180862667685,0.468,0.388,0.00900164364207579
"Ing1",7.61829236616003e-09,0.274055443125324,0.265,0.184,0.000127134063006479
"Zmat2",1.66687227796534e-08,0.273842183456637,0.444,0.358,0.000278167645746856
"Fastk",2.29458176105424e-26,0.273598332359,0.262,0.121,3.82919804284731e-22
"Itpa",1.99149995207692e-13,0.273256912288096,0.276,0.171,3.32341512002597e-09
"Ehd1",3.5596034832236e-16,0.272980080275209,0.282,0.163,5.94026629280355e-12
"Trnau1ap",1.40584721824408e-11,0.272967908891083,0.273,0.174,2.34607783780573e-07
"Ssna1",2.52217277168742e-09,0.272794616491372,0.4,0.308,4.20900192139196e-05
"Rsl24d1",7.88924935386005e-10,0.272766210897413,0.278,0.185,1.31655793217216e-05
"Blvrb",0.71163213066203,0.272573566873834,0.34,0.367,1
"Pten",3.73079133690428e-09,0.27242912179488,0.272,0.187,6.22594458302586e-05
"Hectd1",1.60125425378567e-10,0.272303938985833,0.34,0.239,2.67217309871753e-06
"Rpl36a",6.82223033786731e-05,0.272165433736637,0.852,0.868,1
"Ckap4",1.83256002866401e-13,0.272057187497236,0.278,0.169,3.0581761758345e-09
"Rpl22",6.09095944802379e-08,0.271764096008435,0.815,0.818,0.00101645931268621
"Ndufc1",5.76165860707525e-07,0.271549566411418,0.688,0.641,0.00961505588348718
"Tmem165",1.27377286265162e-11,0.271486533086073,0.394,0.285,2.12567215319302e-07
"Abhd17a",1.00959644517333e-08,0.271267048927166,0.315,0.228,0.000168481454770526
"Dnajb2",8.68293734297399e-13,0.270862262442295,0.315,0.203,1.4490085837955e-08
"Nfs1",3.79735472850298e-19,0.270627307479097,0.264,0.14,6.33702557092577e-15
"Hnrnpl",3.95152236781656e-06,0.270578667852743,0.423,0.347,0.0659430052741227
"Sptan1",3.98988109994228e-10,0.270555617781692,0.312,0.214,6.65831357958367e-06
"Efhd2",4.65276977753333e-07,0.2703322043338,0.44,0.372,0.00776454220474761
"Cebpzos",8.21770221787467e-09,0.270123983019668,0.341,0.255,0.000137137014611893
"Ndufa9",1.7512626389651e-07,0.270081233111483,0.427,0.349,0.00292250709190495
"Cmc1",4.78002341154824e-12,0.270040127833129,0.302,0.199,7.97690306919171e-08
"Rab25",6.31514932261447e-08,0.269792159825363,0.483,0.412,0.0010538721189579
"Fam50a",8.61535671348759e-12,0.268667091512185,0.265,0.167,1.43773072834681e-07
"Pdlim1",0.00932270648028813,0.268309275835044,0.525,0.52,1
"Commd8",1.02408926950762e-17,0.268247761560565,0.25,0.136,1.70900017295431e-13
"Reep5",2.7912414946699e-07,0.268203738180819,0.748,0.749,0.00465802380630513
"Ostf1",1.04858796428067e-07,0.268009557818735,0.52,0.459,0.00174988359479158
"Mrps10",1.37215086162391e-15,0.267955413778205,0.29,0.173,2.28984535787798e-11
"Yrdc",1.22834964034417e-11,0.267549199641491,0.346,0.238,2.04986987980635e-07
"Cdk12",4.95288459941128e-11,0.267467186814193,0.327,0.221,8.26537381949754e-07
"Mplkip",2.59381758800279e-17,0.267190634651069,0.258,0.141,4.32856279085906e-13
"Rpl14",5.87306258250523e-09,0.267123700496983,0.943,0.951,9.80096683768473e-05
"Clpp",5.19543323656079e-07,0.267070789814241,0.375,0.291,0.00867013898517265
"Exosc5",8.32111928232531e-15,0.267056827670896,0.315,0.195,1.38862838583445e-10
"Phf3",1.54674650662634e-10,0.266954398128975,0.335,0.233,2.58121057025804e-06
"Stxbp2",6.80179250451166e-09,0.266774103539175,0.4,0.312,0.000113508313315291
"Hypk",1.11157987141893e-08,0.266657705578396,0.377,0.289,0.000185500448942392
"Rab8a",3.65259529212569e-12,0.266316431681899,0.299,0.197,6.09545102349936e-08
"G3bp1",7.52298999034048e-10,0.266112578484415,0.528,0.425,1.25543656958802e-05
"Capza1",6.03130989340401e-13,0.265825168440862,0.253,0.153,1.00650499501126e-08
"Eny2",3.22707892358743e-09,0.265820764275917,0.614,0.534,5.38534930768271e-05
"Slc9a3r1",5.68939831280956e-08,0.265793085557664,0.523,0.444,0.000949446790441659
"Atp5d",7.97547435808385e-09,0.265701371801982,0.847,0.86,0.000133094716087703
"Tjp1",5.8299539631047e-13,0.265194483396888,0.356,0.237,9.72902717362912e-09
"Zfp91",1.43239976105847e-06,0.265078239563779,0.336,0.263,0.0239038872125437
"Mrpl4",1.14853044493646e-08,0.263666445878771,0.412,0.324,0.000191666760650996
"Mrps24",5.2006847265215e-05,0.263434072452793,0.532,0.498,0.867890267161908
"Ndufa2",1.55447024948196e-07,0.263224399269061,0.83,0.814,0.0025940999523355
"Qk",8.53598394072446e-08,0.263109136986152,0.418,0.338,0.0014244850000281
"Sarnp",4.62935460055766e-07,0.26289378861204,0.437,0.357,0.00772546695741063
"Tmem222",2.81885280931601e-16,0.262768459362868,0.255,0.142,4.70410156818655e-12
"Rnf7",4.705561100718e-08,0.262651980607397,0.554,0.488,0.00078526403648782
"Rrbp1",0.000470997844388347,0.262323674966026,0.562,0.539,1
"Rbm22",1.5678286099312e-20,0.26205477770024,0.278,0.144,2.61639238425318e-16
"Mfap1b",2.41156367601284e-12,0.262013226751786,0.253,0.152,4.02441746253023e-08
"Erp44",4.46973845826227e-09,0.261880269568175,0.41,0.315,7.45909953914807e-05
"Mbnl1",5.75779494832645e-05,0.261621885822466,0.503,0.446,0.960860820976717
"Rab24",9.56966766067105e-07,0.261445886295911,0.344,0.266,0.0159698613921279
"H3f3a",9.78277207079873e-09,0.261423517003226,0.878,0.871,0.000163254900317489
"Adh5",6.92179071584221e-08,0.261366377253875,0.34,0.257,0.00115510843465975
"Rbm3",1.96784311676871e-06,0.261328009349317,0.691,0.676,0.0328393659326362
"Hibadh",1.45744185177867e-06,0.26100769546121,0.478,0.41,0.0243217896224824
"Flot1",3.24216680861605e-09,0.260625833908187,0.335,0.245,5.41052797021847e-05
"Prmt2",6.26819007342153e-18,0.26057534712936,0.309,0.178,1.04603555945258e-13
"Gltp",9.87496484383366e-11,0.260319220336928,0.293,0.197,1.64793413313896e-06
"Lrrc58",7.72145107016457e-11,0.259925847868269,0.347,0.242,1.28855575458906e-06
"Slc25a36",2.40117448065388e-05,0.25988069970721,0.336,0.269,0.400707997331519
"Scnn1a",1.14274076631064e-08,0.259734193703559,0.35,0.261,0.000190700579081919
"Abracl",0.000942107007980122,0.258945253992764,0.41,0.375,1
"Dazap2",1.59213982314976e-08,0.258838578381589,0.535,0.444,0.000265696293687233
"Yipf5",5.56764669978934e-13,0.258744510468976,0.307,0.196,9.29128881260844e-09
"Snx2",3.01785078479144e-11,0.25864498113211,0.463,0.35,5.03618938965995e-07
"Tmem55b",3.33357628265337e-11,0.258539999039918,0.316,0.212,5.56307210049194e-07
"Alg5",1.54893309060703e-10,0.257820157641761,0.316,0.217,2.58485954160501e-06
"Hnrnph2",7.22549484792606e-09,0.257721923968083,0.381,0.291,0.00012057905802219
"Mtx1",7.63588709203169e-15,0.257431725735276,0.293,0.177,1.27427683791825e-10
"Hnrnpu",4.31238590445307e-07,0.25741385527311,0.505,0.422,0.00719650959735128
"Hivep2",2.2430296227502e-08,0.2571625984522,0.295,0.207,0.000374316783444553
"Nr1h2",6.03261192164575e-11,0.25708088717754,0.309,0.208,1.00672227748424e-06
"Atg3",1.8124618929444e-08,0.256930174140187,0.472,0.393,0.000302463640694561
"Aktip",1.46076232327503e-14,0.25603192768167,0.278,0.167,2.43772016508137e-10
"Taf6l",1.1965388576167e-06,0.255873986417218,0.378,0.305,0.0199678404559075
"Prdx3",0.000100078718690137,0.25523215258441,0.466,0.419,1
"Cers2",0.000103791147505059,0.254984275640629,0.681,0.667,1
"Ccm2",9.70787045109046e-16,0.254309593896429,0.281,0.163,1.62004942087798e-11
"Csrp1",0.765084705310591,0.254232979046198,0.81,0.872,1
"Tra2b",0.0141584030558367,0.253911546917806,0.67,0.661,1
"Matr3",1.4355097294358e-07,0.253899330544803,0.503,0.416,0.00239557863648247
"Il10rb",4.64368157232063e-10,0.253638098244725,0.39,0.286,7.74937580788867e-06
"Btbd1",8.12094109115808e-10,0.253546209508648,0.304,0.212,1.35522264929246e-05
"Lrrc41",1.19374163094893e-11,0.253489665605627,0.255,0.158,1.99211603372757e-07
"Emc8",6.65447941042353e-11,0.253386785049074,0.31,0.21,1.11049952401148e-06
"Cfap36",9.36792949739057e-07,0.253373774959341,0.301,0.228,0.0156332007452454
"Ppp1r37",1.00307344976875e-14,0.253202452344602,0.273,0.16,1.67392897297409e-10
"Pld3",1.42926078981188e-10,0.25306382865889,0.307,0.21,2.38515040603807e-06
"2510039O18Rik",1.81616775155282e-14,0.253051478002359,0.252,0.145,3.03082074379135e-10
"Nmt1",3.9811619129655e-08,0.253019101205801,0.352,0.266,0.000664376300035683
"Acin1",0.0206530053427717,0.252852873552095,0.377,0.349,1
"Gm9843",2.26682116505018e-05,0.252053701533797,0.531,0.491,0.378287116023574
"Ubald1",2.93843793154746e-15,0.252016673906264,0.298,0.177,4.90366522016639e-11
"Clk3",3.19811168233118e-12,0.252016019254563,0.264,0.162,5.33700877547427e-08
"Gorasp2",7.1769268789748e-10,0.251913127527089,0.38,0.279,1.19768555756331e-05
"Mrpl24",2.80510694707396e-09,0.251839724148859,0.497,0.411,4.68116247327703e-05
"Kras",2.22019128763915e-08,0.251795281347071,0.432,0.348,0.000370505522081222
"Alyref",3.06951446346938e-10,0.251656738663742,0.313,0.218,5.1224057366377e-06
"Sec13",7.11295795679718e-09,0.251632052187916,0.41,0.316,0.000118701042383031
"Idh3b",8.51346021217114e-12,0.251593971907475,0.333,0.227,1.42072624020712e-07
"Rpl11",4.76928816988774e-12,0.251494699551929,0.946,0.964,7.95898809790867e-08
"Myof",4.42642611713454e-09,0.251341785888348,0.323,0.23,7.38681990427411e-05
"Tcta",6.3799493966594e-16,0.251211532252136,0.256,0.144,1.06468595531452e-11
"Smek2",9.26129227147471e-09,0.251066877384992,0.312,0.222,0.00015455244542637
"Mgea5",1.46278878659156e-07,0.251041693541589,0.312,0.232,0.002441101927064
"Stoml2",3.06522848851963e-10,0.250897951641961,0.31,0.212,5.11525330164156e-06
"Atf3",0.0469111255240746,0.250620327483379,0.696,0.761,1
"Nfe2l1",8.34604418827151e-12,0.250618532901878,0.363,0.246,1.39278785413875e-07
"Dynlt3",2.95628603840982e-07,0.250535975991201,0.515,0.446,0.00493345014089831
"Lzts2",5.11365245052618e-07,0.25049430718756,0.313,0.232,0.00853366320943809
"Commd2",8.70564798912403e-06,0.250230263459725,0.458,0.386,0.145279853642502
