"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Supt4a",2.29450419148629e-17,-0.293349726089017,0.562,0.711,3.84168836780549e-13
"Gng12",2.30781564348479e-17,0.345495860969512,0.599,0.448,3.86397573188659e-13
"Stat2",2.3268755940275e-17,0.329149869773678,0.413,0.252,3.89588780708024e-13
"Etf1",2.66455304676922e-17,0.358175291838855,0.771,0.672,4.46126116620571e-13
"Cd86",2.74975361894105e-17,-0.315089590694144,0.597,0.747,4.603912484193e-13
"Ang",3.58082454981654e-17,-0.352148678355528,0.276,0.426,5.99537454375784e-13
"2310022A10Rik",3.64100823811631e-17,0.305554947226623,0.344,0.201,6.09614009307814e-13
"Naa50",3.9052578698927e-17,0.348427770422847,0.658,0.508,6.53857325156136e-13
"Irf2bpl",3.91393884781648e-17,0.321333546539292,0.39,0.237,6.55310781289912e-13
"Hexb",4.06111110183092e-17,-0.356242460197784,0.913,0.971,6.79951831779551e-13
"Hnrnph2",4.40279209313664e-17,0.358622730123742,0.72,0.622,7.37159480153867e-13
"Ndufs6",5.01217034408657e-17,0.328966466163208,0.773,0.677,8.39187680710414e-13
"Selplg",5.26670531149425e-17,-0.328616636871497,0.624,0.736,8.81804470303483e-13
"Lpl",6.07801874296532e-17,1.22330998919966,0.574,0.436,1.01764267813468e-12
"Srsf3",6.27097380840025e-17,0.296780127953887,0.878,0.824,1.04994914474045e-12
"Dclre1c",6.45222395445725e-17,-0.338447902374808,0.281,0.445,1.08029585669478e-12
"Hnrnpd",7.1783138738851e-17,0.361818878803471,0.695,0.587,1.20186509190458e-12
"Ndufs5",7.21113133022435e-17,0.319907117369962,0.767,0.71,1.20735971861946e-12
"Cacybp",7.37933285453619e-17,0.336145455664611,0.657,0.524,1.23552169983499e-12
"Rab8b",7.46704483399714e-17,0.344653612107546,0.808,0.706,1.25020731655614e-12
"Cers6",7.61882515630635e-17,0.406746453567099,0.598,0.456,1.27561989592037e-12
"Dynlrb1",7.64074716809831e-17,0.308695433928681,0.774,0.697,1.2792902983547e-12
"Atp6ap1",7.65749116591674e-17,0.300965994447675,0.866,0.795,1.28209374590944e-12
"Lamp2",7.68873217250263e-17,0.268677561810291,0.97,0.958,1.28732442764211e-12
"Capn2",7.85528286661544e-17,0.354014991581596,0.462,0.313,1.31521001035742e-12
"Slco3a1",8.48058010844617e-17,0.315128225488507,0.428,0.274,1.41990352755714e-12
"Esyt1",9.09119517611875e-17,0.325976689438741,0.588,0.443,1.52213880833756e-12
"Frmd4b",9.11937355721029e-17,-0.294197382968836,0.484,0.648,1.52685671468372e-12
"Ndufa11",9.29347594284407e-17,0.354421211167663,0.732,0.65,1.55600667711038e-12
"Ssr3",1.00030539695021e-16,0.413514309708398,0.782,0.686,1.67481132611373e-12
"2900097C17Rik",1.03649663872489e-16,0.312274384642528,0.613,0.455,1.73540632221709e-12
"Grk3",1.15487675290199e-16,-0.265063891918908,0.206,0.36,1.9336101473838e-12
"Cd300a",1.24681626979453e-16,-0.277280609117652,0.501,0.656,2.08754448051698e-12
"Wnk1",1.40318435713558e-16,-0.332228424794843,0.897,0.953,2.34935156915209e-12
"Eif5a",1.4761555164924e-16,0.307405896462134,0.899,0.861,2.47152718126323e-12
"Eif1ax",1.55383506277205e-16,0.364612742073428,0.577,0.462,2.60158604559924e-12
"Copz1",1.58808469715955e-16,0.374925487065256,0.616,0.477,2.65893020845423e-12
"Tatdn2",2.05320126286401e-16,0.295462169976137,0.345,0.201,3.43767487441322e-12
"Psmc5",2.30681244299325e-16,0.323745312864758,0.648,0.517,3.8622960733036e-12
"Npc1",2.31942179437841e-16,0.384775786666281,0.628,0.496,3.88340791032777e-12
"Tnfrsf1b",2.55912052554383e-16,0.361840395579896,0.782,0.675,4.28473549591804e-12
"Vwa5a",2.69760106279586e-16,0.369091546426421,0.665,0.542,4.51659345943911e-12
"Hyou1",3.07231621976211e-16,0.321652976614814,0.407,0.256,5.1439790467477e-12
"Ecm1",3.31921978049347e-16,0.445864553842961,0.681,0.566,5.55736967848022e-12
"Lilr4b",3.66701377079448e-16,0.390711375903871,0.754,0.646,6.1396811564412e-12
"Sh3bp5",3.7566772757343e-16,0.406133093302366,0.334,0.19,6.28980476276194e-12
"Trim30d",3.93156304287997e-16,0.331062616542698,0.442,0.293,6.58261600269393e-12
"Hspd1",3.96624079386871e-16,0.359576311159769,0.715,0.6,6.64067696117437e-12
"Pcna",4.18667842793733e-16,0.351998309795276,0.73,0.622,7.00975569189547e-12
"Aldh3b1",4.20405578058536e-16,0.291290833967561,0.501,0.354,7.03885059343407e-12
"Arhgap45",4.66851454225475e-16,-0.279340489387871,0.321,0.473,7.81649389809713e-12
"Larp1",4.92908659919934e-16,0.353313181164724,0.614,0.481,8.25276969303946e-12
"Snx5",5.09815721551554e-16,-0.278915868549363,0.85,0.927,8.53584462593767e-12
"Atp6v0d1",5.22793437680786e-16,0.321983761079592,0.76,0.656,8.7531305270894e-12
"Ppig",5.50640598868633e-16,0.321600289061496,0.795,0.706,9.21937554685752e-12
"Dync1i2",5.94862977736964e-16,0.332184087505365,0.782,0.713,9.95979083624998e-12
"Ogfr",6.63585216929756e-16,0.314907920218239,0.532,0.376,1.11104072870549e-11
"Lpp",7.6518119657953e-16,0.340271614981021,0.603,0.46,1.28114287743311e-11
"Bnip3",7.70160512477123e-16,0.32557939144537,0.295,0.167,1.28947974604045e-11
"Fnip2",8.9996928882829e-16,0.386380158002574,0.37,0.237,1.50681858028521e-11
"Wdr1",1.04841259110711e-15,0.307443897092099,0.772,0.662,1.75535720129064e-11
"Man1a",1.14717258851912e-15,-0.320047272104764,0.461,0.606,1.92071106495757e-11
"Eif2ak2",1.18170010698765e-15,0.261969512671335,0.469,0.312,1.97852048912942e-11
"Cd302",1.18665030658014e-15,-0.269447988396146,0.582,0.743,1.98680860830713e-11
"Gch1",1.20561344750958e-15,0.305061472054618,0.465,0.312,2.01855859516529e-11
"Prune2",1.23027982610085e-15,-0.278432893857953,0.118,0.25,2.05985751284065e-11
"Csde1",1.26777528183977e-15,0.270287298636557,0.937,0.9,2.12263615438433e-11
"Cebpd",1.32902382708714e-15,-0.41944974032638,0.148,0.282,2.22518459369199e-11
"H2-T23",1.38801860919321e-15,0.321580148363386,0.88,0.909,2.3239595573722e-11
"Dusp5",1.59905482201498e-15,0.401152774718569,0.597,0.445,2.67729748849968e-11
"Ppp2r5a",1.61793760449757e-15,0.324789956278336,0.629,0.49,2.70891293121029e-11
"Oas1a",1.7246797033971e-15,0.285729802141096,0.382,0.244,2.88763122739776e-11
"Sar1a",1.81549854434749e-15,0.338047832723131,0.645,0.538,3.039689212801e-11
"Snx1",1.93261165737804e-15,0.345791119459948,0.55,0.406,3.23577169794806e-11
"Limd2",1.97061695537091e-15,-0.270993281237611,0.511,0.656,3.29940396837751e-11
"Wwp1",2.03004723835033e-15,-0.409128651125498,0.231,0.37,3.39890809116995e-11
"Macroh2a1",2.33941219183853e-15,0.30476574679278,0.769,0.604,3.91687783279524e-11
"Rnaset2a",2.44524768495446e-15,-0.287866548258342,0.165,0.302,4.09407819891926e-11
"Ddhd1",2.5966974368421e-15,0.361963930354622,0.438,0.296,4.34765051850473e-11
"Gmfg",2.78771845729312e-15,-0.27368221997788,0.72,0.85,4.66747701304587e-11
"Ralgds",2.97241370081939e-15,0.314899191827547,0.359,0.218,4.9767122592819e-11
"Hspa4",3.13508022869181e-15,0.300080523710692,0.732,0.614,5.2490648268987e-11
"Rnase4",3.28342837624779e-15,-0.392945152669858,0.492,0.631,5.49744413035167e-11
"Hmgn1",3.30878124343338e-15,-0.278502555812688,0.208,0.354,5.53989243588050e-11
"H2-Q7",3.34527138609903e-15,0.407970860384779,0.828,0.77,5.60098788174561e-11
"Pf4",3.39213236377534e-15,-0.625435722087281,0.478,0.624,5.67944721666905e-11
"Plaat3",3.57946173902262e-15,0.366841347172699,0.546,0.412,5.99309278964558e-11
"Frrs1",3.59476186274136e-15,0.349302523180951,0.476,0.327,6.01870978678786e-11
"Eif5",3.67979258360325e-15,0.280274403025754,0.884,0.799,6.16107672272693e-11
"Myl12b",3.71124912490633e-15,-0.304150638348488,0.526,0.647,6.21374440983067e-11
"Caprin1",3.72156787819067e-15,0.276951857001852,0.751,0.654,6.23102109845464e-11
"Eif2s1",4.0957471353526e-15,0.284537358255475,0.606,0.471,6.85750942872085e-11
"Pdcd6ip",4.23492643040773e-15,0.309986921814027,0.827,0.725,7.09053732243166e-11
"Dtnbp1",4.31141536998922e-15,0.288734681516658,0.513,0.364,7.21860275397295e-11
"Mkrn1",4.76394836260008e-15,0.279024166223583,0.713,0.611,7.97627874350131e-11
"Hnrnpk",5.33319799004377e-15,0.2739781299021,0.958,0.933,8.92937339473028e-11
"Ehd1",5.34577255281326e-15,0.329844283707128,0.7,0.58,8.95042698517524e-11
"Cd84",5.48397348703865e-15,0.36425339998723,0.762,0.671,9.18181680934882e-11
"Syncrip",5.51717610566741e-15,0.352512180291192,0.727,0.61,9.23740795371895e-11
"Tmcc1",6.51646572671747e-15,-0.327920985078053,0.249,0.396,1.09105185662431e-10
"Bzw1",6.52582352537979e-15,0.327070333700613,0.779,0.702,1.09261863285434e-10
"Rac2",6.89067326020427e-15,-0.359598954999879,0.661,0.755,1.153705423956e-10
"Jdp2",7.80538775769352e-15,-0.34353819725936,0.327,0.468,1.30685607227063e-10
"Arid5a",9.02765149028937e-15,-0.330027690689649,0.328,0.477,1.51149968901915e-10
"Prelid1",9.50702780382738e-15,0.29416010121854,0.754,0.682,1.59176166519482e-10
"Gk",9.62824012239818e-15,0.289704766762566,0.502,0.348,1.61205624369313e-10
"Kcnn4",1.11473246891686e-14,0.337018896969551,0.482,0.341,1.8663965727075e-10
"Lars2",1.11638168869142e-14,0.273377066662658,0.88,0.777,1.86915786137604e-10
"Marchf5",1.14416454484453e-14,0.300414039464657,0.554,0.414,1.9156746974332e-10
"Mrpl54",1.19352839339695e-14,0.288529536068124,0.666,0.552,1.99832458906451e-10
"Psmd7",1.37805274669966e-14,0.288690876490593,0.588,0.462,2.30727371379924e-10
"Ptpn6",1.43996946885763e-14,0.293283433409857,0.858,0.857,2.41094088170834e-10
"Actg1",1.69963961838529e-14,0.348624284474012,0.995,0.994,2.8457066130625e-10
"Atp6v1d",1.94613760336054e-14,0.305654814544129,0.689,0.564,3.25841818930654e-10
"Bag1",1.98968867327338e-14,0.314438168558141,0.777,0.699,3.33133574566162e-10
"Ier3",1.99527869358293e-14,0.381646505851092,0.864,0.771,3.3406951166659e-10
"Hnrnpf",2.04978710768262e-14,0.254442721441337,0.952,0.926,3.43195855439302e-10
"Arhgap10",2.09817869618186e-14,0.257716432038746,0.318,0.186,3.51298059101729e-10
"Mrpl52",2.32105132254837e-14,0.293848150679334,0.853,0.839,3.88613622934273e-10
"Plaur",2.40364408206911e-14,0.388782413211109,0.727,0.574,4.02442128660831e-10
"Spcs1",2.43138953591128e-14,0.280625819369468,0.781,0.738,4.07087549997626e-10
"Gm2000",2.45472660259101e-14,-0.250131208628442,0.41,0.555,4.10994875071813e-10
"Scpep1",2.6368151011921e-14,0.302238537871692,0.743,0.63,4.41481952392593e-10
"Tmbim4",3.0209127812838e-14,0.313490844331023,0.739,0.673,5.05791426970346e-10
"Znhit1",3.10362362967889e-14,0.321078632291235,0.598,0.484,5.19639704317137e-10
"Mgst1",3.53592596359652e-14,0.440136690397152,0.405,0.277,5.92020084084965e-10
"Tmem106a",3.54047265421948e-14,0.275735838478022,0.769,0.663,5.92781336495968e-10
"Washc5",3.81031111096019e-14,0.252952715231088,0.347,0.213,6.37960389308065e-10
"Ptges3",4.09388756883822e-14,0.30293340133859,0.788,0.693,6.85439595650583e-10
"Tsc22d3",4.18451704677167e-14,-0.495899373385403,0.441,0.569,7.00613689140981e-10
"Rpl10-ps3",4.62287373521621e-14,-0.251056675699454,0.297,0.434,7.74007749487249e-10
"Nop53",4.83336137817458e-14,-0.25307456207958,0.606,0.72,8.09249695547769e-10
"P2ry6",5.06086309871747e-14,-0.298523936543059,0.51,0.641,8.47340308618266e-10
"Arl8b",5.07834181634064e-14,0.335828516937413,0.626,0.5,8.50266770309913e-10
"Chp1",5.32509339472191e-14,0.321631141004162,0.519,0.376,8.9158038707829e-10
"Atp5j",5.9317137432393e-14,0.261723459668542,0.892,0.873,9.93146832030556e-10
"Sh3bgrl",6.0084086207288e-14,0.341790160255663,0.879,0.811,1.00598785536862e-09
"Dst",6.09547200486384e-14,-0.296176937417142,0.306,0.452,1.02056487777435e-09
"Mpeg1",6.63245057275911e-14,0.261850868666881,0.972,0.953,1.11047119939706e-09
"Sqstm1",7.19639156100789e-14,0.428919890446375,0.815,0.768,1.20489183905955e-09
"Rtn3",7.64516557767638e-14,0.307787910668527,0.753,0.665,1.28003007267036e-09
"C3ar1",7.7640764734275e-14,0.300017954571453,0.904,0.919,1.29993932394597e-09
"Camk1d",7.87762236802393e-14,-0.257616329562295,0.418,0.569,1.31895031307825e-09
"Glrx2",8.66370785759598e-14,0.267236068900518,0.5,0.361,1.45056460659730e-09
"Adora2b",8.76599395734572e-14,0.262177423944431,0.287,0.162,1.46769036827839e-09
"Atp5a1",9.19174753126195e-14,0.27488811424969,0.907,0.881,1.53897428915919e-09
"Cd53",1.00219937066694e-13,0.304733882754556,0.95,0.951,1.67798240630766e-09
"Bcl2l1",1.04823045881006e-13,0.340769111336443,0.466,0.331,1.75505225718568e-09
"AI504432",1.07033996470963e-13,0.268684895441369,0.699,0.522,1.79207020291333e-09
"Gsap",1.08132535455455e-13,0.286039352637892,0.465,0.319,1.81046304113068e-09
"Ppp2r1a",1.10009451305209e-13,0.266021168757146,0.567,0.431,1.84188824320312e-09
"Cyb5a",1.24164080576595e-13,-0.265610350175684,0.47,0.603,2.07887920109392e-09
"Ppp1r15b",1.34197323502411e-13,0.323434190575813,0.564,0.437,2.24686578740087e-09
"Cct3",1.39567516523287e-13,0.32117326315839,0.671,0.583,2.3367789291494e-09
"Ccdc12",1.43609173235452e-13,-0.262247369867362,0.654,0.761,2.40444838748117e-09
"Scd2",1.50184631566799e-13,0.323941446054701,0.335,0.205,2.51454128632292e-09
"Phf11d",1.55913062703784e-13,0.285845005683042,0.356,0.224,2.61045240884945e-09
"Ywhag",1.58909783122278e-13,0.306334234816989,0.689,0.576,2.6606264988163e-09
"Lims1",1.59940941421955e-13,0.3447505492846,0.673,0.567,2.67789118222779e-09
"Ebna1bp2",1.68786182031126e-13,0.288528004536359,0.466,0.337,2.82598704574714e-09
"Gpd2",1.70956223512215e-13,0.26376888327277,0.36,0.222,2.86232005026502e-09
"Klf4",2.01216517397078e-13,0.28387571088259,0.95,0.894,3.36896815077927e-09
"Saa3",2.09249635343404e-13,1.17435347797494,0.272,0.152,3.50346664455462e-09
"Baz1a",2.11050007105982e-13,0.331191786138234,0.677,0.556,3.53361026897546e-09
"Plek",2.18645924132743e-13,0.286284507295659,0.975,0.945,3.66078870775452e-09
"Llph",2.59397082609079e-13,0.327997092249707,0.691,0.603,4.34308535412382e-09
"Ap1s2",2.72322116018177e-13,-0.296608260705735,0.461,0.58,4.55948918849234e-09
"Gm34084",2.87336224885347e-13,-0.411930081732164,0.244,0.37,4.81087041325536e-09
"Arf5",2.9013337068305e-13,0.279127941129681,0.94,0.92,4.85770302534631e-09
"Timm23",3.29088018244606e-13,0.270568228290033,0.662,0.56,5.50992068946943e-09
"Xdh",3.49334709767405e-13,0.280556169630407,0.625,0.489,5.84891104563566e-09
"Rap2b",3.50970008728655e-13,0.298954446672982,0.595,0.458,5.87629085614387e-09
"Arhgap24",3.9214993211547e-13,0.251321331036724,0.263,0.145,6.56576631340931e-09
"Nmi",3.94440396160294e-13,0.271105506875741,0.486,0.355,6.6041155529118e-09
"Tnfaip8l2",4.7588406453577e-13,-0.281438609620027,0.334,0.459,7.9677268925224e-09
"Dbnl",5.32336452081112e-13,0.291346978599824,0.565,0.435,8.91290921719406e-09
"Ak2",5.40344802964262e-13,0.252761804617454,0.695,0.578,9.04699303603065e-09
"Gtf2h5",5.47036600166472e-13,0.315147241920037,0.667,0.58,9.15903379658725e-09
"Zc3h7a",5.56095042412157e-13,0.312902633557099,0.519,0.392,9.31069929510675e-09
"Rapgef2",5.87407066471369e-13,0.418390437555698,0.554,0.438,9.83495651393014e-09
"Snx3",5.92361004472202e-13,0.255512583804523,0.868,0.831,9.91790029787808e-09
"Tut4",5.95014261213919e-13,-0.287647636425903,0.328,0.464,9.96232377550465e-09
"Fyb",5.9531140074196e-13,-0.315397053906089,0.882,0.939,9.96729878262264e-09
"Ivns1abp",6.20713294760346e-13,-0.260638137209366,0.37,0.51,1.03926026941725e-08
"Tardbp",6.35884260214633e-13,0.334455356560986,0.645,0.526,1.06466101687736e-08
"Hmgb1",6.88552503536163e-13,-0.268867187425954,0.801,0.88,1.1528434566706e-08
"Crip1",7.57750882355451e-13,0.779267013678709,0.887,0.844,1.26870230232773e-08
"Fpr2",8.70829256079594e-13,0.325462266882186,0.285,0.167,1.45802942345406e-08
"Tagln2",9.12284510215355e-13,0.332057799544028,0.875,0.841,1.52743795545357e-08
"Mapk6",9.7541003508628e-13,0.324745643304321,0.532,0.401,1.63312902174496e-08
"Xbp1",9.92360437916065e-13,0.322743317094041,0.716,0.613,1.66150908120287e-08
"Trafd1",1.08964825858251e-12,0.312577037675718,0.665,0.575,1.8243980793447e-08
"Mbnl1",1.12568377326302e-12,-0.255324626536911,0.877,0.936,1.88473234157427e-08
"Ubqln1",1.18940191725697e-12,0.250780076032813,0.507,0.369,1.99141563006335e-08
"Mafg",1.20486537171813e-12,0.31280083944655,0.558,0.434,2.01730609186766e-08
"AC149090.1",1.23191396382851e-12,-0.298316362394807,0.281,0.417,2.06259354963807e-08
"Vapa",1.26058489223177e-12,0.275800584632142,0.788,0.73,2.11059728506365e-08
"Mvp",1.26666584019157e-12,0.290466397778792,0.645,0.526,2.12077861623275e-08
"Acp2",1.34129796661011e-12,0.285041749496631,0.731,0.621,2.2457351854953e-08
"Tmem167",1.34981404569357e-12,0.280308976705273,0.692,0.611,2.25999365670475e-08
"Galnt7",1.36753393532132e-12,0.294983006758681,0.599,0.457,2.28966206790848e-08
"Gsr",1.37289370607853e-12,0.298248006890488,0.303,0.183,2.29863593208728e-08
"Ccl12",1.39070756727189e-12,0.583690015919212,0.656,0.544,2.32846167988332e-08
"P2ry10b",1.48637058684766e-12,0.288463405980604,0.292,0.171,2.48863027355903e-08
"Mbnl2",1.50808043289925e-12,0.319839111731423,0.831,0.759,2.52497906880321e-08
"Romo1",1.51183712514378e-12,0.284666746193443,0.746,0.67,2.53126889862823e-08
"Tnpo1",1.5593565480635e-12,0.323509558772247,0.571,0.445,2.61083066842271e-08
"Txndc17",1.68595831422764e-12,0.281388593115246,0.795,0.762,2.82280000551134e-08
"Psmd4",1.76165750496376e-12,0.333828346140804,0.694,0.619,2.94954316056083e-08
"Snf8",1.86210017444514e-12,0.290537437166025,0.64,0.544,3.1177143220735e-08
"Srsf1",2.05687994981582e-12,0.290274501085251,0.49,0.362,3.44383409997663e-08
"Slamf7",2.08345312336879e-12,0.339370976574535,0.79,0.754,3.48832556445637e-08
"Cyth1",2.20056833079142e-12,0.309191035961863,0.55,0.424,3.68441155624408e-08
"Sin3b",2.20221104221569e-12,0.283392925383548,0.706,0.641,3.68716194798174e-08
"Ddx17",2.20759630493822e-12,0.2874135252266,0.773,0.681,3.69617849335807e-08
"Plaa",2.40400930900402e-12,0.273813942697586,0.437,0.312,4.02503278606544e-08
"Tlr2",2.6112612554864e-12,0.398912127980781,0.823,0.787,4.37203472006087e-08
"Kmt5a",2.62556625794402e-12,0.312492729131346,0.418,0.298,4.39598558567567e-08
"Tram1",2.66745851236657e-12,0.314065085671358,0.721,0.632,4.46612578725534e-08
"Lacc1",2.7074268199051e-12,-0.272839703236445,0.555,0.692,4.53304472456711e-08
"Rab11fip1",2.8091583873747e-12,0.284579288174235,0.424,0.293,4.70337388798146e-08
"Glipr1",2.83439329928982e-12,-0.374512826612588,0.51,0.638,4.74562470100094e-08
"Hsd17b12",3.18073972222957e-12,0.28924092841026,0.608,0.494,5.32551251692897e-08
"Ube2n",3.44620587154007e-12,0.256526822404732,0.743,0.674,5.76998249071954e-08
"S100a8",3.46241529235291e-12,0.33420083667094,0.264,0.153,5.79712192398647e-08
"Prpf40a",3.55413486290481e-12,0.259128162158841,0.756,0.66,5.95068800096152e-08
"Sec61b",3.61836218231152e-12,0.270584549048913,0.872,0.862,6.05822380184417e-08
"Sec61g",3.67268682119641e-12,0.281532902426858,0.88,0.885,6.14917954472914e-08
"Ufm1",3.97090432419812e-12,0.275430258915071,0.559,0.445,6.64848511000491e-08
"Rhbdf2",4.40234904811243e-12,0.259349786955397,0.359,0.233,7.37085301125464e-08
"Hilpda",4.4707185581089e-12,0.492154813479265,0.396,0.278,7.48532408184173e-08
"Snrnp27",4.51402188733816e-12,0.294657133985302,0.555,0.445,7.55782684597028e-08
"Anxa7",5.14460173701785e-12,0.258368111418668,0.458,0.325,8.61360668828898e-08
"Papola",6.06752263092279e-12,0.272986899378982,0.73,0.643,1.0158853140954e-07
"Rbm47",6.14531118118665e-12,0.261747063246966,0.566,0.428,1.02890945106608e-07
"Polr2k",6.33137159203405e-12,0.286261989006786,0.659,0.567,1.06006154565426e-07
"Mrps18c",6.55130979111523e-12,0.257697619738952,0.644,0.55,1.09688579832642e-07
"Alkbh5",6.93896697762401e-12,0.280605321133911,0.479,0.36,1.16179124106359e-07
"Tor1aip2",7.08812383852687e-12,0.257273986171979,0.435,0.308,1.18676457428455e-07
"Magt1",7.36165774647391e-12,0.280335043754453,0.644,0.537,1.23256235649213e-07
"Eloc",7.51798233557587e-12,0.268985601352135,0.744,0.685,1.25873578244547e-07
"Akap13",8.05558733018219e-12,-0.255423555913747,0.739,0.824,1.3487469866924e-07
"Alyref",8.09170145806348e-12,0.283858231381032,0.56,0.435,1.35479357512357e-07
"Ier5",8.38603004832498e-12,-0.45432771627351,0.79,0.869,1.40407301099105e-07
"Ly9",9.10018431329919e-12,0.270635593244046,0.508,0.378,1.52364385957568e-07
"Tcf4",9.27699663731332e-12,-0.275558401725025,0.65,0.746,1.55324754698537e-07
"Pycard",9.3770872267611e-12,0.2798244796004,0.819,0.783,1.57000571437661e-07
"Bola2",9.71627944507627e-12,0.297131863358151,0.738,0.676,1.62679666748912e-07
"Bri3",1.04297427609765e-11,0.256598153782432,0.918,0.899,1.7462518304703e-07
"Brd2",1.1417162131429e-11,0.27432222266633,0.764,0.694,1.91157545566515e-07
"Rexo2",1.17073701377571e-11,0.276852419926523,0.647,0.551,1.96016498216468e-07
"Il2rg",1.17529347528443e-11,0.27582954343674,0.702,0.598,1.96779386566873e-07
"Mxd1",1.20001764857006e-11,0.355874786314281,0.58,0.456,2.00918954900086e-07
"Tcf7l2",1.30704913082085e-11,0.277227598157304,0.509,0.375,2.18839235973334e-07
"Slc16a10",1.40400759243405e-11,0.273016425457344,0.426,0.3,2.35072991201233e-07
"Pgd",1.4195266438356e-11,0.327374640071045,0.667,0.576,2.37671345977395e-07
"Arid5b",1.42729513423324e-11,0.294960257318715,0.623,0.506,2.38972024324672e-07
"Adam17",1.59645702197212e-11,0.27600797992358,0.777,0.696,2.67294799188793e-07
"Dok3",1.59963615104167e-11,-0.256932097049491,0.341,0.459,2.67827080768907e-07
"Atp6v1h",1.60026207465249e-11,0.306554760983195,0.538,0.424,2.67931879159066e-07
"Filip1l",1.61632013325204e-11,-0.2781865129276,0.4,0.513,2.70620479910389e-07
"Pla2g4a",1.6434564978829e-11,0.272307263049435,0.452,0.328,2.75163921440534e-07
"Trem1",1.69212982862836e-11,0.287714865242452,0.33,0.21,2.83313297207247e-07
"Ppp4r2",1.86553192180898e-11,0.28871816471504,0.599,0.47,3.12346009668477e-07
"Tcirg1",1.87883476568015e-11,0.274915378251972,0.79,0.717,3.14573304817827e-07
"Ifi27l2a",2.4300496054574e-11,0.433267235029157,0.928,0.913,4.06863205441733e-07
"Arf6",2.58217827945224e-11,0.261527385935953,0.6,0.486,4.32334109328689e-07
"Gpr35",2.81975741789165e-11,0.261642166979566,0.604,0.46,4.72111984477598e-07
"Slc9a3r1",2.82749049455579e-11,0.304814961233995,0.522,0.404,4.73406733503475e-07
"Amdhd2",3.15700056888366e-11,0.267224236250958,0.507,0.386,5.2857660524819e-07
"Zmynd15",3.24109155242238e-11,-0.330752609882993,0.318,0.443,5.4265595862208e-07
"Marchf7",3.44508490699012e-11,0.254129003076104,0.654,0.508,5.76810565977356e-07
"Csf2rb2",3.47248061122318e-11,0.275398664409582,0.418,0.296,5.81397428737098e-07
"Srgn",3.50251531062656e-11,0.397674407936845,0.978,0.971,5.86426138458204e-07
"Kdm6b",3.50693859773153e-11,-0.303936578773474,0.759,0.841,5.8716672941819e-07
"Ncf1",3.79377648319518e-11,0.299086257511076,0.786,0.728,6.35191996581369e-07
"Ndufa1",3.80407073766508e-11,0.253307233335499,0.77,0.713,6.36915563607264e-07
"Ifih1",3.84250404833996e-11,0.293929233073037,0.481,0.356,6.43350452813559e-07
"Mitf",3.92683614015656e-11,0.2992143563294,0.465,0.34,6.57470174946412e-07
"Csnk1a1",4.38810432032035e-11,0.259459842973617,0.858,0.797,7.34700306351236e-07
"Furin",4.73710663161512e-11,0.317362508583983,0.67,0.582,7.93133763331319e-07
"Zbtb20",5.08548034784586e-11,-0.284548803950184,0.192,0.312,8.51461974639832e-07
"Syngr1",5.22897249739897e-11,0.264568061024138,0.277,0.167,8.75486865239509e-07
"Slc28a2",5.25079935208735e-11,0.296632833969022,0.317,0.208,8.79141335519984e-07
"Tes",5.68680098873937e-11,0.30575425508495,0.321,0.21,9.52141089544633e-07
"Snrpd1",5.76409823579003e-11,0.260943287010269,0.671,0.58,9.65082967618325e-07
"Vps35",5.85233034984891e-11,0.292741574169633,0.699,0.606,9.79855670475203e-07
"Parp14",6.21104018270505e-11,0.386353186606025,0.599,0.509,1.03991445779031e-06
"Psmd12",6.26663217516369e-11,0.258763040195995,0.559,0.451,1.04922222508766e-06
"Eea1",7.09764672581591e-11,0.285388051505074,0.536,0.418,1.18835899130336e-06
"Lmo4",7.32752192421127e-11,0.448374863931476,0.636,0.546,1.22684699577069e-06
"Fgr",7.39453432055879e-11,0.301531767965343,0.547,0.428,1.23806688129116e-06
"Ubash3b",8.13447667356377e-11,0.295354771285641,0.544,0.432,1.36195542945478e-06
"Gnai3",8.28045999954445e-11,0.286437917094614,0.489,0.374,1.38639741772373e-06
"Azi2",8.54172403455291e-11,0.278091261821493,0.479,0.364,1.43014085510519e-06
"AW112010",1.05661988197497e-10,0.440171674000361,0.856,0.711,1.7690986683907e-06
"Tapbpl",1.1370535168068e-10,0.251053504131234,0.349,0.235,1.90376870318963e-06
"BC028528",1.19913206120632e-10,-0.281426311397079,0.432,0.54,2.00770681007774e-06
"Tor3a",1.32503625376712e-10,0.281921530031572,0.462,0.35,2.21850819968229e-06
"Mdh2",1.35618247071614e-10,0.276706322677958,0.69,0.628,2.27065631072003e-06
"Zfp703",1.35980501903316e-10,0.258960113735417,0.749,0.61,2.27672154336722e-06
"Spcs3",1.53198029668932e-10,0.292754520972108,0.518,0.408,2.56499461074693e-06
"Hsph1",1.5615001318506e-10,0.286812490838814,0.409,0.291,2.61441967075746e-06
"Rab21",1.56506905680797e-10,0.250993002121711,0.677,0.577,2.62039512181359e-06
"Nr4a2",1.59597431436092e-10,0.289819243611604,0.682,0.544,2.67213979453449e-06
"Erp44",1.93371309246632e-10,0.269865615014108,0.603,0.515,3.23761583071635e-06
"Abce1",2.0695263999494e-10,0.261055260472331,0.392,0.282,3.46500805143528e-06
"Rpn2",2.17685733807898e-10,0.271848598292193,0.723,0.661,3.64471224114564e-06
